bacillus_a_thuringiensis_s	SAMN12147274	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0059/SAMN12147274.aln.fas
listeria_monocytogenes_c	SAMN12175437	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0059/SAMN12175437.aln.fas
mycoplasmoides_gallisepticum	SAMN07602166	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0045/SAMN07602166.aln.fas
burkholderia_thailandensis	SAMN07621415	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0045/SAMN07621415.aln.fas
sinorhizobium_meliloti	SAMN07640910	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0045/SAMN07640910.aln.fas
bacillus_a_wiedmannii	SAMN07613345	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0045/SAMN07613345.aln.fas
campylobacter_d_lari_c	SAMN12390256	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0060/SAMN12390256.aln.fas
synechocystis_sp000284455	SAMN12364544	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0060/SAMN12364544.aln.fas
sinorhizobium_medicae	SAMN10361171	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0054/SAMN10361171.aln.fas
pseudomonas_e_fulva	SAMN10361727	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0054/SAMN10361727.aln.fas
legionella_pneumophila	SAMN10374760	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0054/SAMN10374760.aln.fas
vibrio_crassostreae	SAMN10362347	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0054/SAMN10362347.aln.fas
protochlamydia_amoebophila	SAMN18797474	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0076/SAMN18797474.aln.fas
mesomycoplasma_hyorhinis	SAMN19286179	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0076/SAMN19286179.aln.fas
lactiplantibacillus_pentosus	SAMN18942672	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0076/SAMN18942672.aln.fas
mycoplasma_capri	SAMN10613655	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0055/SAMN10613655.aln.fas
enterococcus_b_lactis	SAMN22135461	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0081/SAMN22135461.aln.fas
providencia_rettgeri_d	SAMN22677384	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0081/SAMN22677384.aln.fas
listeria_monocytogenes_b	SAMN22209145	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0081/SAMN22209145.aln.fas
flavobacterium_psychrophilum	SAMN22259726	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0081/SAMN22259726.aln.fas
ralstonia_solanacearum	SAMN22612327	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0081/SAMN22612327.aln.fas
campylobacter_d_jejuni	SAMN12659163	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0061/SAMN12659163.aln.fas
burkholderia_ambifaria	SAMN12703557	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0061/SAMN12703557.aln.fas
