core_mu,prop_genes2,rate_genes1,discrepancy
1.0250718209981311e-07,0.0,5.326265538121443e-05,-0.20660671834142386
7.075162099292248e-08,0.0,1.7497760008052306e-05,-0.17158594363307011
7.670532090823041e-08,0.0,1.2030400810115966e-05,-0.16980250804177152
3.085045193429711e-08,0.0,2.2121605379013737e-05,-0.17247515118182802
3.90182049622437e-07,0.0,1.0463312219844543e-05,-0.14483319488031543
1.424197451918818e-07,0.0,3.9177353826330635e-05,-0.20179229681353184
2.064078808697855e-07,0.0,2.7901184808664184e-05,-0.18869666391267806
6.492106509741003e-08,0.0,1.1532272168860285e-05,-0.1541875085795444
2.225078391426253e-09,0.0,3.124577147374175e-05,-0.07667300457791465
1.989362877484582e-09,0.0,2.0369880121876977e-05,-0.024448498827546523
1.1250153155068734e-09,0.0,4.8281624627495405e-05,-0.11092416165618958
1.951663612068337e-08,0.0,2.363642197380521e-05,-0.21872895794639852
1.5789265873713085e-09,0.0,2.096466069439183e-05,0.013964956718719938
3.6321822842773158e-09,0.0,2.3470056075686524e-05,-0.07681706941028514
4.160996497608337e-09,0.0,0.00010673874248420101,-0.10168624063681954
1.0504210298094972e-09,0.0,3.67024706262428e-05,-0.05685240296359884
8.416380645849676e-09,0.0,1.918133303555581e-05,-0.12829599047962845
1.2226754489783744e-09,0.0,1.157859472264466e-05,0.06247769352439276
5.735378032443633e-07,0.0,1.248587340010953e-05,-0.14874373127387136
2.7611692111572573e-07,0.0,2.2353761908766483e-05,-0.21850445981263014
1.5098805632447921e-06,0.0,3.2308200620520335e-05,0.08163444685577342
5.058686578236321e-07,0.0,5.52625310279157e-05,-0.16025879459388861
1.7630382588370218e-07,0.0,1.7393603327118243e-05,-0.2414575356138622
1.8430003613587846e-07,0.0,0.00010426465666627084,-0.17898267744050342
2.2917008341111177e-07,0.0,6.355394775096926e-05,-0.1724174017758131
9.096031702800419e-08,0.0,7.315293179011357e-05,-0.184893158194383
1.0609355669204857e-06,0.0,2.831272237699748e-05,0.05441547597419055
5.683730973829922e-07,0.0,0.00010534095424656563,-0.05820918523839438
0.00017364510539661138,0.0,1.9591663932867674e-05,0.12174021193110746
0.000243470092132289,0.0,3.718964017667302e-05,0.13237826894095953
0.00018783766997972298,0.0,1.2979160996479456e-05,0.11758022178507901
0.00022600698586309667,0.0,5.277719552862508e-05,0.131620726571997
0.0001298484558978999,0.0,1.3057672371804491e-05,0.11671893877620501
3.5716568416996016e-05,0.0,5.33726407260022e-05,0.09720644864622954
0.00042356897181087915,0.0,1.0737240972274113e-05,0.13238066708760932
0.0006905772915919173,0.0,3.557099744339583e-05,0.13238066708760932
0.0003260883423986373,0.0,4.6823882577702296e-05,0.13238066708760932
8.584711969121226e-05,0.0,1.837116367144212e-05,0.10805852356212928
1.3383250473455198e-07,0.0,2.1882137480643265e-05,-0.24902752972524775
2.0646561023740891e-07,0.0,1.1575029162922455e-05,-0.2483512952726456
1.587199616427718e-06,0.0,1.0408884873438965e-05,0.06752507265841162
2.697788203836771e-08,0.0,2.7547751976266905e-05,-0.3064806510593865
2.3460715217747004e-06,0.0,3.4042720930608245e-05,0.10919503470641127
2.4653786187315635e-07,0.0,1.5109276922406195e-05,-0.24020318616602132
9.700366933609636e-08,0.0,1.5820115580481944e-05,-0.286687836326704
2.542241973762201e-08,0.0,3.1095718533166275e-05,-0.32677528425820423
2.0928992055858667e-06,0.0,6.415733260633073e-05,0.10920474776678585
1.23089777684576e-06,0.0,2.7771495716952474e-05,0.046974060212998575
2.357490912749179e-08,0.0,2.1851496798969575e-05,-0.21354429785415263
2.616015863295096e-08,0.0,2.1869692569001518e-05,-0.22881536525250507
1.1546396810499472e-07,0.0,1.640476920731315e-05,-0.2703119776723599
8.493431653693068e-08,0.0,0.00044725468037102646,-0.16179886942095298
3.743880459380097e-08,0.0,4.0093267968869964e-05,-0.29484034348737065
5.221331297328137e-08,0.0,0.00014950948926642176,-0.17821229268583838
2.228812509318515e-09,0.0,5.018023628902583e-05,-0.13673332083716075
1.4387950987556155e-09,0.0,1.262799486516309e-05,0.043801401435724266
3.311751923925924e-08,0.0,1.2746075696407275e-05,-0.1624934331104339
1.664243383217648e-08,0.0,4.8017910351570255e-05,-0.28472372161896026
2.2765012896915187e-08,0.0,1.0288650247948047e-05,-0.1494697742632525
4.462473267860898e-08,0.0,4.345519997182521e-05,-0.2460705154422936
4.50549389982621e-09,0.0,2.0032645870108715e-05,-0.08911592260497592
2.5986507435653703e-08,0.0,4.1641891241631565e-05,-0.31066359166228846
2.4617581428670402e-09,0.0,1.2575874135235085e-05,-0.007234301455826164
4.64554416180663e-09,0.0,9.778452450118074e-05,-0.11064806117216289
2.2222558718492287e-08,0.0,7.504814782381412e-05,-0.19439144010821813
1.1820083841832847e-08,0.0,3.696475375564398e-05,-0.2928063753015938
1.986081600815968e-08,0.0,2.452919428958538e-05,-0.23957843411830027
3.1271248874172385e-09,0.0,5.474129815629508e-05,-0.16372909760537857
5.883252718504381e-09,0.0,0.00010377319115122444,-0.12344112817791769
